code,transcript,region,nafa,natural_area,municipal_status,metropolin,religion,total_pop_2017,jews_and_others,jews,arabs,foundation_year,locality_shape,organizational_belong,coordinates,altitude,planning_comitee,juristiction,year,name,gov_map_link
1359,AL SAYYID,6,62,623,69,342,2,3796,,,3.8,,290,,1917857711,376,624,10001937,2017,Al Sayyid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1359
1145,ALUMMA,6,61,611,34,,1,503,0.5,0.5,,1965,350,,1757561777,84,631,10001813,2017,Alumma,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1145
330,ALUMMOT,2,22,221,6,,1,381,0.4,0.4,,1941,330,15,2515173475,30,214,10004552,2017,Alummot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=330
1182,ALLON HAGALIL,2,23,237,9,242,1,1086,1.1,1.1,,1980,310,1,2209474026,203,254,10004497,2017,Allon HaGalil    ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1182
3579,ELON MORE,7,72,,72,,1,1912,1.9,1.9,,1979,370,11,2314668228,661,710,10003262,2017,Elon More   ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3579
3604,ALLON SHEVUT,7,76,,76,445,1,3213,3.2,3.2,,1970,190,,2120261805,953,714,15000586,2017,Allon Shevut,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3604
429,ALLONE ABBA,2,23,237,9,242,1,970,1,1,,1948,320,6,2163073721,152,254,10004411,2017,Allone Abba,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=429
4017,ALLONE HABASHAN,2,29,292,71,,1,439,0.4,0.4,,1981,320,2,2786977222,958,219,10004579,2017,Allone HaBashan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4017
868,ALLONE YIZHAQ,3,32,324,14,,1,270,0.3,0.2,,1949,340,,2006271295,71,351,10004333,2017,Allone Yizhaq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=868
285,ALLONIM,2,23,235,9,242,1,482,0.5,0.5,,1938,330,15,2139173611,105,254,10004411,2017,Allonim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=285
4002,ELI-AD,2,29,294,71,,1,375,0.4,0.4,,1968,310,1,2691974579,368,219,10004579,2017,Eli-Ad,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4002
1365,ELIAV,6,61,612,50,,1,361,0.4,0.4,,2013,370,,1934160409,363,634,10001813,2017,Eliav,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1365
41,ELYAKHIN,4,41,411,99,141,1,3483,3.5,3.4,,1950,190,,1931870156,31,457,10004261,2017,Elyakhin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=41
1248,ELIFAZ,6,62,625,53,,1,150,0.1,0.1,,1982,330,15,2007941184,77,608,10001955,2017,Elifaz,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1248
730,ELIFELET,2,21,213,55,,1,623,0.6,0.6,,1949,310,1,2515276149,333,253,10004540,2017,Elifelet,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=730
682,ELYAQIM,2,23,236,13,,1,884,0.9,0.9,,1949,310,1,2065872642,229,254,10000911,2017,Elyaqim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=682
204,ELYASHIV,4,41,411,16,141,1,734,0.7,0.7,,1933,310,7,1917069855,16,409,15000060,2017,Elyashiv,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=204
841,ELISHAMA,4,42,421,20,142,1,1210,1.2,1.2,,1951,310,1,1934267328,27,417,10002133,2017,Elishama,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=841
1125,ALMAGOR,2,22,221,6,,1,383,0.4,0.4,,1961,310,1,2566875753,-18,214,10004540,2017,Almagor,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1125
3556,ALMOG,7,75,,74,,1,250,0.2,0.2,,1977,330,15,2437863294,-278,713,10003314,2017,Almog,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3556
1309,EL'AD,4,42,422,0,142,1,46896,46.9,46.9,,1998,160,,1960566200,122,422,10002168,2017,El'ad,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1309
3618,EL'AZAR,7,76,,76,445,1,2571,2.6,2.6,,1975,190,,2135261872,919,714,15000586,2017,El'azar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3618
3750,ALFE MENASHE,7,73,,99,145,1,7801,7.8,7.6,,1983,180,,2014467560,184,703,10003262,2017,Alfe Menashe,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3750
603,ELQOSH,2,24,244,52,,1,302,0.3,0.3,,1949,310,1,2306077091,637,255,10004484,2017,Elqosh,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=603
3560,ELQANA,7,73,,99,145,1,3884,3.9,3.9,,1977,190,,2036366868,228,702,10003262,2017,Elqana,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3560
772,EMUNIM,6,61,611,33,143,1,966,1,1,,1950,310,1,1694062801,31,616,10001821,2017,Emunim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=772
1064,AMIRIM,2,21,212,2,,1,813,0.8,0.8,,1950,310,1,2425676027,546,209,10004528,2017,Amirim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1064
1253,AMNUN,2,22,221,55,,1,313,0.3,0.3,,1983,310,6,2537975663,7,253,10004540,2017,Amnun,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1253
23,AMAZYA,6,61,612,50,,1,465,0.5,0.5,,1955,320,9,1918460450,358,634,10001813,2017,Amazya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=23
4012,ANI'AM,2,29,293,71,,1,536,0.5,0.5,,1978,310,1,2695476260,426,219,10004579,2017,Ani'am,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4012
960,ASAD,6,62,623,,,3,,,,,,460,,1880058150,,699,10001937,2017,Asad,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=960
3754,ASFAR,7,77,,76,,1,729,0.7,0.7,,1983,370,8,2178461041,937,714,15000586,2017,Asfar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3754
529,I'BILLIN,2,24,241,99,241,2,12990,,,13,,270,,2176574799,87,261,10004497,2017,I'billin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=529
963,A'SAM,6,62,623,,,3,,,,,,460,,1910056100,,699,10001937,2017,A'sam,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=963
959,AFEINISH,6,62,623,,,3,,,,,,460,,1990058000,,699,10001937,2017,Afaynish,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=959
4301,AFIQ,2,29,294,71,,1,295,0.3,0.3,,1967,330,15,2660674275,339,219,10004579,2017,Afiq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4301
176,AFIQIM,2,22,221,6,,1,1493,1.5,1.4,,1932,330,15,2544973191,-199,214,10004552,2017,Afiqim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=176
313,AFEQ,2,24,246,4,241,1,630,0.6,0.6,,1939,330,15,2122974931,24,201,10004207,2017,Afeq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=313
3650,EFRAT,7,76,,99,445,1,9116,9.1,9.1,,1980,180,,2149861904,839,704,15000586,2017,Efrat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3650
701,ARBEL,2,22,222,3,,1,732,0.7,0.7,,1949,310,1,2456774647,47,206,10004552,2017,Arbel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=701
3598,ARGAMAN,7,75,,75,,1,128,0.1,0.1,,1968,310,9,2495167550,-181,712,10003262,2017,Argaman,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3598
714,EREZ,6,61,614,37,,1,494,0.5,0.5,,1949,330,15,1588860773,41,651,10001829,2017,Erez,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=714
3570,ARI'EL,7,73,,0,145,1,19626,19.4,15.8,,1978,170,,2180666795,521,701,10003262,2017,Ari'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3570
1324,ARSUF,4,41,411,19,141,1,178,0.2,0.2,,1995,350,,1828768007,39,401,15000060,2017,Arsuf,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1324
71,ESHBOL,6,62,621,42,,1,562,0.6,0.6,,1955,310,1,1683959504,167,651,10001930,2017,Eshbol,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=71
1276,ESHBAL,2,24,241,56,241,1,113,0.1,0.1,,1979,330,10,2288975354,270,205,10004513,2017,Eshbal,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1276
70,ASHDOD,6,61,613,0,143,1,222883,222.6,200.4,,1955,130,,1668963375,23,603,10001836,2017,Ashdod,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=70
199,ASHDOT YA'AQOV(IHUD),2,22,221,6,,1,996,1,1,,1933,330,15,2547172936,-200,214,10004552,2017,Ashdot Ya'aqov(Ihud),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=199
188,ASHDOT YA'AQOV(ME'UHAD),2,22,221,6,,1,475,0.5,0.4,,1933,330,15,2549172982,-200,214,10004552,2017,Ashdot Ya'aqov(Me'uhad),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=188
1188,ESHHAR,2,24,241,56,241,1,886,0.9,0.9,,1986,370,13,2284175455,363,205,10004513,2017,Eshhar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1188
3722,ESHKOLOT,7,77,,78,,1,521,0.5,0.5,,1982,370,11,1909858882,589,715,10003228,2017,Eshkolot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3722
2021,ESHEL HANASI,6,62,622,42,344,1,349,0.3,0.3,,1952,340,,1711958167,192,651,10001893,2017,Eshel HaNasi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2021
1152,ASHALIM,6,62,626,48,,1,525,0.5,0.5,,1976,370,19,1713254166,327,620,10001918,2017,Ashalim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1152
7100,ASHQELON,6,61,614,0,,1,137945,137.6,120.4,,1948,140,,1596761983,36,604,10001805,2017,Ashqelon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=7100
1256,ASHERAT,2,24,245,4,,1,551,0.6,0.5,,1983,370,13,2148876406,57,201,10004302,2017,Asherat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1256
740,ESHTA'OL,1,11,112,26,444,1,1267,1.3,1.2,,1949,310,1,2009563206,282,151,15000597,2017,Eshta'ol,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=740
6000,BAQA AL-GHARBIYYE,3,32,324,0,,2,29035,,,29,,260,,2041570285,67,354,15002436,2017,Baqa Al-Gharbiyye                                 ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6000
21,BE'ER ORA,6,62,625,53,,1,871,0.8,0.8,,1950,370,19,1984240248,183,608,10001955,2017,Be'er Ora,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=21
1376,BE'ER GANNIM,6,61,614,36,,1,1024,1,1,,2012,370,,1629762325,31,633,10001805,2017,Be'er Gannim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1376
155,BE'ER TOVIYYA,6,61,611,33,143,1,1177,1.2,1.2,,1930,310,1,1738362694,53,616,10001821,2017,Be'er Toviyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=155
2530,BE'ER YA'AQOV,4,43,432,99,133,1,22851,22.8,22,,1907,160,,1849465002,66,455,10002228,2017,Be'er Ya'aqov,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2530
1278,BE'ER MILKA,6,62,626,48,,1,182,0.2,0.2,,2006,310,1,1432753827,217,620,10001918,2017,Be'er Milka,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1278
9000,BE'ER SHEVA,6,62,623,0,310,1,207551,202.4,181,,1948,130,,1796357355,291,605,10001900,2017,Be'er Sheva,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9000
450,BE'EROT YIZHAQ,4,42,422,25,142,1,412,0.4,0.4,,1948,330,3,1916866088,52,424,10002116,2017,Be'erot Yizhaq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=450
697,BE'EROTAYIM,4,41,412,16,141,1,1151,1.2,1.1,,1949,310,1,1986369200,35,409,15000060,2017,Be'erotayim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=697
399,BE'ERI,6,62,622,38,,1,1018,1,1,,1946,330,15,1516259265,88,651,10001893,2017,Be'eri,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=399
559,BUSTAN HAGALIL,2,24,246,4,241,1,1257,1.3,1.2,,1948,310,10,2080476169,7,201,10004315,2017,Bustan HaGalil,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=559
482,BU'EINE-NUJEIDAT,2,25,237,99,,2,9467,,,9.5,,280,,2348574594,215,251,10004552,2017,Bu'eine-Nujeidat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=482
4001,BUQ'ATA,2,29,292,99,,2,6485,,,6.5,,280,,2730078971,1097,256,10004579,2017,Buq'ata,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4001
698,BURGETA,4,41,411,16,141,1,1118,1.1,1.1,,1949,310,1,1966969241,28,409,15000060,2017,Burgeta,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=698
2043,BAHAN,4,41,412,16,141,1,1008,1,1,,1953,330,15,2019669523,61,409,10002155,2017,Bahan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2043
762,BITHA,6,62,622,42,344,1,775,0.8,0.8,,1950,310,1,1650258264,120,651,10001893,2017,Bitha,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=762
1725, ,2,24,245,4,,,,,,,,520,,2144276829,,201,10004302,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1725
234,BIZZARON,6,61,611,33,143,1,1227,1.2,1.2,,1935,310,1,1744563381,55,616,10001821,2017,Bizzaron,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=234
998,BIR EL-MAKSUR,2,24,241,99,241,2,9118,,,9.1,,280,,2211374310,249,261,10004497,2017,Bir El-Maksur,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=998
1348,BIR HADAGE,6,62,623,68,,2,5265,,,5.2,,280,,1714554846,287,624,10001918,2017,Bir Hadage,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1348
368,BIRIYYA,2,21,212,2,,1,825,0.8,0.8,,1945,350,,2471076480,812,209,10004528,2017,Biriyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=368
317,BET OREN,3,32,322,15,223,1,470,0.5,0.4,,1939,330,15,2008573740,365,303,10004171,2017,Bet Oren,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=317
3574,BET EL,7,74,,99,445,1,6101,6.1,6.1,,1977,180,,2212164987,853,711,10003299,2017,Bet El,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3574
562,BET EL'AZARI,4,44,441,28,143,1,1543,1.5,1.5,,1948,310,1,1814763910,43,456,15002488,2017,Bet El'azari,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=562
95,BET ALFA,2,23,232,8,,1,727,0.7,0.7,,1922,330,15,2407871368,-84,204,10004568,2017,Bet Alfa,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=95
3652,BET ARYE,7,74,,99,145,1,4955,5,4.8,,1981,190,,2048466000,295,719,10003299,2017,Bet Arye,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3652
1076,BET BERL,4,42,421,20,141,1,192,0.2,0.2,,1947,340,,1932267865,69,417,10002133,2017,Bet Berl,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1076
480,BEIT JANN,2,24,243,99,,2,11714,,,11.7,,270,,2357076326,898,258,10004465,2017,Beit Jann,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=480
619,BET GUVRIN,6,61,612,35,,1,434,0.4,0.4,,1949,330,15,1901861345,267,632,10001813,2017,Bet Guvrin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=619
571,BET GAMLI'EL,4,44,441,29,143,1,982,1,1,,1949,310,2,1775264049,30,456,15002488,2017,Bet Gamli'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=571
466,BET DAGAN,4,43,432,99,133,1,7143,7.1,7,,1948,180,,1840765643,34,455,10002207,2017,Bet Dagan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=466
723,BET HAGADDI,6,62,621,39,,1,793,0.8,0.8,,1949,310,2,1626059275,148,651,10001930,2017,Bet HaGaddi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=723
373,BET HALEWI,4,41,411,16,141,1,813,0.8,0.8,,1945,310,1,1937569557,18,409,15000060,2017,Bet HaLewi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=373
322,BET HILLEL,2,21,211,55,,1,799,0.8,0.8,,1940,310,1,2568779040,87,253,10004591,2017,Bet Hillel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=322
572,BET HAEMEQ,2,24,245,4,,1,552,0.6,0.5,,1949,330,15,2139376350,47,201,10004302,2017,Bet HaEmeq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=572
3645,BET HAARAVA,7,75,,74,,1,222,0.2,0.2,,1980,330,15,2452263505,-315,713,10003314,2017,Bet HaArava,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3645
242,BET HASHITTA,2,23,232,8,,1,1251,1.3,1.2,,1935,330,15,2414771748,-1,204,10004568,2017,Bet HaShitta,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=242
353,BET ZEID,2,23,235,9,,1,82,0.1,0.1,,1943,350,,2110773411,108,254,10004207,2017,Bet Zeid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=353
710,BET ZAYIT,1,11,111,26,444,1,1694,1.7,1.7,,1949,310,1,2154163215,604,151,10002475,2017,Bet Zayit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=710
143,BET ZERA,2,22,221,6,,1,577,0.6,0.6,,1926,330,15,2540573277,-200,214,10004552,2017,Bet Zera,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=143
1712, ,2,22,221,6,,,,,,,,520,,2509473984,,214,10004552,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1712
3575,BET HORON,7,74,,73,445,1,1274,1.3,1.3,,1977,370,11,2121064280,635,711,10003299,2017,Bet Horon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3575
877,BET HERUT,4,41,411,16,141,1,897,0.9,0.9,,1933,320,1,1878069842,19,409,15000060,2017,Bet Herut,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=877
2033,BET HILQIYYA,4,44,441,31,143,1,1176,1.2,1.2,,1953,310,8,1822663335,67,456,15002488,2017,Bet Hilqiyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2033
159,BET HANAN,4,44,442,27,143,1,575,0.6,0.6,,1930,310,1,1786964903,39,456,15002488,2017,Bet Hanan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=159
800,BET HANANYA,3,32,324,15,,1,902,0.9,0.9,,1950,310,1,1932871493,10,303,10004333,2017,Bet Hananya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=800
1050,BET HASHMONAY,4,43,432,30,143,1,2195,2.2,2.2,,1972,190,,1924564399,102,426,10002228,2017,Bet Hashmonay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1050
288,BET YEHOSHUA,4,41,411,19,141,1,1076,1.1,1.1,,1938,310,6,1875268523,23,401,15000060,2017,Bet Yehoshua,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=288
265,BET YOSEF,2,23,231,7,,1,440,0.4,0.4,,1937,310,1,2520671839,-228,202,10004568,2017,Bet Yosef,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=265
200,BET YANNAY,4,41,411,16,141,1,404,0.4,0.4,,1933,310,10,1873769865,16,409,15000060,2017,Bet Yannay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=200
326,BET YIZHAQ-SH. HEFER,4,41,411,16,141,1,2112,2.1,2.1,,1940,191,,1899269340,27,409,15000060,2017,Bet Yizhaq-Sh. Hefer,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=326
430,BET LEHEM HAGELILIT,2,23,237,9,242,1,788,0.8,0.8,,1948,310,1,2181773782,161,254,10004411,2017,Bet Lehem HaGelilit ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=430
751,BET ME'IR,1,11,111,26,444,1,778,0.8,0.8,,1950,310,2,2035763349,576,151,15000597,2017,Bet Me'ir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=751
784,BET NEHEMYA,4,43,432,25,142,1,887,0.9,0.9,,1950,310,6,1958765375,82,424,10002168,2017,Bet Nehemya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=784
16,BET NIR,6,61,612,35,,1,590,0.6,0.6,,1955,330,15,1880461729,241,632,10001813,2017,Bet Nir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=16
672,BET NEQOFA,1,11,111,26,444,1,690,0.7,0.7,,1949,310,1,2120263464,662,151,10002475,2017,Bet Neqofa,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=672
202,BET OVED,4,44,442,27,143,1,278,0.3,0.3,,1933,310,1,1787064773,31,456,15002488,2017,Bet Oved,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=202
301,BET UZZI'EL,4,43,432,30,143,1,623,0.6,0.6,,1956,310,2,1911464200,128,426,10002228,2017,Bet Uzzi'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=301
756,BET EZRA,6,61,611,33,143,1,1125,1.1,1.1,,1950,310,1,1674262732,44,616,10001821,2017,Bet Ezra,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=756
604,BET ARIF,4,43,432,25,142,1,1120,1.1,1.1,,1951,310,1,1939465589,60,424,10002168,2017,Bet Arif,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=604
212,BET ZEVI,3,32,321,15,223,1,273,0.3,0.3,,1953,340,,1974573615,46,303,10004333,2017,Bet Zevi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=212
598,BET QAMA,6,62,621,41,341,1,1445,1.4,1.4,,1949,330,15,1773459523,238,625,10001946,2017,Bet Qama,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=598
365,BET QESHET,2,22,222,3,,1,648,0.6,0.6,,1944,330,15,2372073606,191,206,10004552,2017,Bet Qeshet,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=365
848,BET RABBAN,4,44,441,29,143,1,1222,1.2,1.2,,1946,340,,1744863615,54,456,10001821,2017,Bet Rabban ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=848
1162,BET RIMMON,2,23,237,3,,1,684,0.7,0.7,,1977,330,3,2310774302,396,206,15002369,2017,Bet Rimmon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1162
9200,BET SHE'AN,2,23,231,0,,1,17704,17.6,17.2,,1948,170,,2469871134,-134,203,10004568,2017,Bet She'an ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9200
2610,BET SHEMESH,1,11,112,0,444,1,114371,114.2,112.2,,1950,140,,1990162679,307,102,10002507,2017,Bet Shemesh,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2610
248,BET SHE'ARIM,2,23,235,9,,1,749,0.7,0.7,,1936,310,1,2169973357,74,254,10004411,2017,Bet She'arim ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=248
747,BET SHIQMA,6,61,614,36,,1,876,0.9,0.9,,1950,310,1,1628461632,53,633,10001829,2017,Bet Shiqma,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=747
252,BITAN AHARON,4,41,411,16,141,1,376,0.4,0.4,,1936,310,10,1879969688,26,409,15000060,2017,Bitan Aharon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=252
3780,BETAR ILLIT,7,76,,0,445,1,54557,54.6,54.5,,1985,150,,2107362248,703,716,15000586,2017,Betar Illit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3780
94,BALFURYA,2,23,234,9,,1,491,0.5,0.5,,1922,310,1,2280872620,87,254,10000911,2017,Balfurya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=94
760,BEN ZAKKAY,4,44,441,29,143,1,1078,1.1,1.1,,1950,310,2,1744464051,30,456,15002488,2017,Ben Zakkay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=760
712,BEN AMMI,2,24,245,4,,1,776,0.8,0.8,,1949,310,1,2119076783,28,201,10004302,2017,Ben Ammi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=712
1084,BEN SHEMEN(K.NO'AR),4,43,432,25,142,1,630,0.6,0.6,,1921,340,,1932665185,69,424,10002261,2017,Ben Shemen(K.No'ar),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1084
2013,BEN SHEMEN (MOSHAV),4,43,432,25,142,1,862,0.9,0.9,,1952,310,1,1928365110,65,424,10002261,2017,Ben Shemen (Moshav),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2013
6100,BENE BERAQ,5,52,512,0,122,1,193774,193.7,192.3,,1924,140,,1845566599,26,501,10001473,2017,Bene Beraq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6100
1368,BNE DEQALIM,6,61,612,50,,1,884,0.9,0.9,,2009,370,11,1924160284,388,634,10001813,2017,Bne Dkalim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1368
592,BENE DAROM,4,44,441,29,143,1,780,0.8,0.8,,1949,320,2,1709663655,32,456,10001836,2017,Bene Darom,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=592
386,BENE DEROR,4,41,411,18,141,1,1224,1.2,1.2,,1946,320,1,1907168542,33,412,15000060,2017,Bene Deror,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=386
4015,BENE YEHUDA,2,29,294,71,,1,1049,1,0.9,,1972,370,13,2648874494,345,219,10004579,2017,Bene Yehuda,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4015
